P_SUID,YEAR_FROM_CODATE,HAPPY,SATIS_A,SATIS_B,CHNG_A,CHNG_B,CHNG_C,DIVRELPOP,DIVRACPOP,QB2A,QB2C,QB2D,OPENIDEN,POORASSIST,GOVSIZE1,ABRTLGL,GAYMARR,PAR2CHILD,PAR2CHILDA,CLIM1A,EVOL,GUIDE_A,GUIDE_B,GUIDE_C,GUIDE_D,RELTRAD,CURREL,UNAFFILDETAIL,BORNFINAL,RELPER,SPIRPER,RELCON_A,RELCON_B,RELCON_C,RELCON_D,RELCON_E,ATTNDPERRLS,ATTNDONRLS,CONGRACE,LEADRACE,RELIMP,MEMB,GOD,GOD2,HVN,HLL,SOUL,BIBIMP,HUMNTR_A,HUMNTR_B,PRAY,GRACE,PRAC_A,PRAC_B,PRAC_C,PRAC_D,EXP_A,EXP_B,EXP_C,EXP_D,EXP_E,EXP_F,EXP_G,SPIRACT_A,SPIRACT_B,SPIRACT_C,SPIRACT_D,SPIRACT_E,SPIRACT_F,RTRT,SECMEMB,VOL12_CPS,SCIMPACT,RELIMPACT,SCRLCON1,SPIRWORLD2,SECBEL1,SECBEL2,FRMREL,CHBORNFINAL,CHIMPREL_A,CHIMPREL_B,CHATTEND,CHCONGRACE,CHEDU1,CHEDU2,LIFEDIR,LIFESPIR,GTHGHT,MARITAL,RELMATCH,SPRELIMP,SPRELTALK,SPRELSIM,MARWHENREC,CHILDREN,KIDACT_A,KIDACT_B,KIDACT_C,RELINST_A,RELINST_B,RELINST_D,RELINST_E,RELINST_F,RELINST_G,SCPRY1,SCPRY2,RELDISP,CHRNAT,BIRTHDECADE,HISP,RACECMB,AFROHISP,EDUCREC,E2,EMPLSIT,USGEN,YEARLOCREC,MOVED,REG,PARTY,PARTYLN,IDEO,HH1REC,HH3REC,INTFREQ,INC_SDT1,GENDER,FERTREC
10467440,2023,1,2,1,2,3,1,3,3,99,1,1,2,2,1,3,2,1,1,2,2,2,2,2,2,1200,1000,9,1,2,2,99,99,99,99,99,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,1,3,1,1,99,3,4,5,5,5,5,5,5,5,2,1,3,2,2,2,2,2,1000,1,1,1,1,1,1,4,1,1,1,5,,,,,,2,,,,2,2,1,1,1,1,1,2,1,1,1,2,1,2,2,3,5,3,4,2,1,1,,2,1,,1,4,2,4
10467480,2023,2,4,4,1,3,2,1,1,2,2,2,1,3,2,2,2,1,3,2,2,2,1,1,1,1200,1000,9,2,2,2,2,2,2,2,2,3,3,1,1,2,1,1,2,2,2,2,3,5,5,1,1,3,3,3,4,4,1,1,2,3,1,2,2,1,2,1,2,2,3,2,1,2,3,2,2,2,2,1000,2,2,1,2,1,1,3,1,1,2,1,0,2,1,1,3,99,,,,1,1,1,1,1,1,3,3,2,2,2,2,1,2,2,3,5,3,4,2,1,3,99,4,1,,2,4,1,2
10467490,2023,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,,1,1,5,1,1,1,100000,100000,3,,4,1,2,2,2,2,1,6,6,,,4,2,1,1,2,2,1,5,5,1,1,5,5,5,5,5,1,1,1,1,1,1,1,3,1,2,1,1,1,5,2,1,2,1,1,2,1,2,100000,,4,4,6,,1,1,2,1,1,1,0,4,3,1,5,2,,,,1,1,1,2,2,1,4,4,4,4,3,2,1,2,4,3,1,3,1,2,1,2,,5,2,2,2,8,2,3
10467590,2023,1,2,2,2,1,2,2,1,2,1,1,2,2,1,2,3,1,1,3,2,2,2,2,2,1200,1000,9,2,2,2,2,2,2,2,2,3,3,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,3,3,2,4,2,3,3,1,2,4,3,4,4,5,5,3,2,1,2,1,2,2,2,2,1000,2,1,1,2,1,1,4,4,4,2,1,0,1,2,1,3,2,,,,2,2,2,1,1,1,1,1,1,1,1,2,1,2,4,3,1,3,4,2,1,1,,2,2,2,2,8,1,3
10467640,2023,2,1,2,3,2,2,2,1,2,1,1,1,2,1,3,3,1,1,2,2,1,1,1,2,1100,1000,9,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,4,2,5,5,3,3,1,3,3,2,2,2,2,1000,1,2,1,1,1,1,4,1,1,1,3,,,,,,1,1,1,2,2,2,2,1,1,1,1,1,1,1,4,2,1,2,4,3,1,3,4,2,1,3,1,2,3,2,1,7,1,2
10467660,2023,1,2,1,3,1,1,1,1,1,2,2,1,1,2,1,1,2,,1,2,5,1,1,1,1200,1000,9,2,3,1,2,2,2,2,2,6,6,,,3,2,1,1,1,2,1,5,3,1,1,4,5,5,5,3,1,1,1,1,1,1,1,2,3,5,1,5,5,5,2,1,2,1,2,2,2,2,1000,2,2,2,2,1,1,4,3,1,1,1,1,2,4,2,4,2,,,,1,1,1,2,2,99,4,4,4,4,3,2,1,2,2,3,2,3,4,2,1,4,2,3,2,2,2,5,2,2
10467990,2023,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,3,1,1,3,2,2,2,100000,100000,3,,4,2,1,99,99,99,99,5,6,,,3,2,1,2,2,2,1,5,4,1,6,5,5,5,4,4,2,1,1,5,1,1,1,1,1,2,1,2,1,1,2,2,2,3,2,2,1,2,50000,,2,1,3,1,2,2,2,1,3,3,,,,,,2,,,,1,1,1,2,2,1,4,4,4,4,2,2,1,2,4,3,5,2,4,2,1,3,99,3,1,,2,3,2,2
10468060,2023,2,3,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,3,5,1,1,1,100000,100000,3,,4,3,2,2,2,2,2,6,6,,,4,2,2,1,2,2,2,5,,,7,5,5,5,5,5,5,1,1,5,5,1,5,5,5,5,5,5,5,5,2,2,2,1,1,1,1,2,1000,2,4,1,3,1,1,4,2,4,5,1,0,4,5,1,6,1,2,2,2,1,1,1,1,1,1,3,3,3,3,4,2,1,2,3,3,1,3,4,2,1,2,,3,3,2,2,5,2,2
10468070,2024,2,3,3,1,1,1,1,1,99,2,2,1,1,2,1,1,2,,1,1,5,2,3,1,10000,10000,9,2,3,2,2,3,2,2,2,6,6,,,4,2,1,3,2,2,1,5,5,4,6,5,5,5,5,5,4,2,1,3,2,1,4,5,5,5,5,5,5,5,2,2,2,1,1,1,1,2,10000,2,2,1,2,1,1,4,2,4,3,1,0,4,5,2,5,2,,,,1,1,1,2,1,2,4,4,4,4,4,2,1,2,4,3,2,3,4,2,1,2,,5,3,3,1,8,2,3
10468080,2023,2,3,2,1,1,1,1,1,1,2,2,1,3,2,1,2,2,,1,1,4,2,2,2,10000,10000,9,2,3,2,2,3,2,2,2,4,6,1,1,3,2,1,3,2,2,1,5,5,5,7,5,5,5,5,4,2,99,1,5,1,1,1,5,5,5,2,5,5,5,2,2,2,3,1,1,1,2,10000,2,2,2,2,1,4,1,2,3,4,1,0,2,4,3,3,2,,,,1,1,1,2,1,1,4,4,2,4,2,2,1,2,3,3,5,2,4,2,1,2,,3,2,2,2,8,1,2
10468110,2023,2,4,3,99,2,2,1,1,2,1,1,99,2,1,3,2,1,3,2,99,2,1,1,2,1200,1000,9,2,2,2,2,2,2,2,2,6,6,,,2,2,1,1,1,1,1,3,2,2,3,5,5,4,4,4,4,1,2,4,5,1,4,2,1,1,2,5,4,5,2,2,2,2,2,2,2,1,1000,2,2,2,5,,1,1,1,1,2,6,,,,,,2,,,,2,1,1,1,1,1,4,4,4,4,7,2,1,2,1,1,2,3,1,2,2,1,,2,3,2,1,5,1,0
10468170,2024,2,2,2,2,1,1,3,3,1,2,2,2,1,2,1,1,1,3,1,99,4,2,2,2,10000,10000,9,2,4,2,2,3,2,2,2,6,6,,,4,2,99,,99,99,1,4,,,6,5,5,5,5,5,4,3,2,3,3,2,4,5,5,5,5,5,5,5,2,2,2,2,1,99,1,2,10000,2,3,3,4,1,1,1,2,3,3,1,0,4,5,1,4,2,,,,99,1,2,99,99,99,4,4,3,3,3,2,1,2,2,99,2,3,4,2,1,3,99,3,2,2,2,7,2,4
10468270,2023,2,3,2,3,1,1,1,1,1,2,2,1,1,2,2,1,1,3,1,2,2,2,2,2,1100,1000,9,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,4,2,1,3,4,2,2,1,1,3,1,4,3,2,2,4,4,4,5,3,1,2,2,2,2,2,2,1000,2,4,2,2,1,1,4,3,3,1,6,,,,,,2,,,,1,1,1,1,1,1,3,3,2,4,6,2,1,2,3,3,1,3,4,1,1,2,,3,1,,1,4,1,0
10468280,2023,3,4,3,3,1,3,99,99,99,99,2,2,3,2,99,3,1,3,77,3,3,2,1,4,900000,900000,9,,2,2,2,2,2,2,2,5,5,,,2,2,1,2,99,99,1,3,3,3,6,3,2,2,4,4,4,4,1,1,4,1,1,5,3,4,2,5,2,5,2,2,3,99,2,99,1,1,900000,,2,2,3,99,1,1,3,1,3,6,,,,,,2,,,,99,2,2,1,1,1,99,2,99,99,1,2,9,2,3,3,5,3,4,2,1,99,99,99,1,,5,2,2,0
10468320,2023,2,1,2,3,1,99,1,3,1,2,99,1,2,99,1,2,1,3,2,2,2,2,1,2,1200,1000,9,2,2,1,2,2,2,2,2,5,6,,,2,2,1,1,1,2,1,3,2,2,2,4,4,3,1,4,2,1,1,1,1,1,2,2,4,5,4,4,4,3,2,1,2,2,2,2,2,2,1000,2,2,2,3,1,1,4,3,1,1,2,0,2,2,1,,2,,,,2,2,2,1,1,1,2,2,1,2,2,2,1,2,3,3,1,3,4,2,1,3,1,3,2,2,2,6,2,3
10468340,2023,2,3,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,3,1,1,1,1,2,1,1100,1000,9,1,1,2,2,2,2,2,2,2,5,1,1,1,1,1,1,1,1,1,1,2,1,3,2,4,2,3,3,1,1,1,1,1,1,1,4,5,5,4,5,4,5,2,2,2,2,2,2,2,2,1000,1,1,1,2,1,1,4,4,4,2,6,,,,,,2,,,,1,2,1,1,1,1,3,3,3,4,4,2,1,2,4,3,2,3,4,2,1,3,2,3,1,,2,1,1,0
10468400,2023,2,4,4,1,1,1,1,1,1,2,2,1,3,1,1,1,2,,1,2,2,1,1,1,10000,10000,9,1,3,2,2,3,2,2,1,5,5,,,3,2,1,2,1,1,1,3,99,1,5,5,5,4,4,4,4,1,4,1,4,1,3,4,5,4,4,4,4,5,2,2,3,3,1,2,2,2,10000,1,2,3,3,1,1,1,2,4,2,6,,,,,,2,,,,1,1,1,2,1,1,4,4,4,4,2,2,1,2,3,3,1,3,4,1,1,3,2,3,1,,1,4,2,0
10468420,2023,3,3,2,1,1,1,1,1,1,2,1,1,3,99,1,2,1,3,1,2,3,1,3,1,10000,10000,9,2,3,1,2,3,2,2,2,5,2,,,2,2,1,1,2,2,1,4,4,1,3,3,5,4,3,4,1,1,1,1,1,1,1,4,3,3,1,5,1,4,2,1,2,2,2,2,1,2,10000,2,1,1,2,6,4,3,3,3,2,6,,,,,,2,,,,1,1,1,1,1,1,4,4,4,4,3,2,1,2,4,3,1,3,4,2,1,3,2,3,2,2,2,4,2,0
10468470,2023,2,3,3,2,1,2,1,1,2,1,1,2,2,1,2,2,1,3,2,2,2,1,2,2,1100,1000,9,1,2,2,2,2,2,2,2,5,6,,,3,2,1,2,1,1,1,3,1,1,6,4,5,4,5,4,4,3,4,4,4,3,4,5,5,5,5,5,5,5,2,2,2,2,2,2,2,1,1000,1,2,2,2,1,1,4,2,2,3,1,0,2,4,1,3,2,,,,2,2,1,1,1,1,3,3,2,2,1,2,1,2,3,3,5,3,1,2,1,3,1,2,2,2,2,5,1,1
10468490,2023,1,3,2,1,1,1,3,3,1,1,2,1,1,2,3,2,1,3,1,2,1,1,2,2,10000,10000,9,2,1,1,2,3,2,2,2,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,3,4,4,4,3,3,1,2,1,2,1,3,4,2,5,5,5,1,5,2,2,2,2,2,2,2,2,10000,2,1,1,2,4,3,3,4,4,1,1,0,2,3,2,6,1,1,2,2,2,2,1,1,2,1,2,2,2,2,5,1,1,2,2,3,3,2,2,1,1,4,99,2,3,3,1,2,2,4
10468500,2023,2,3,2,1,1,2,99,1,1,99,2,1,3,1,3,2,2,,77,2,1,1,1,1,10000,10000,9,2,1,1,2,3,2,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,4,1,3,1,4,3,2,1,4,4,2,4,2,2,4,2,1,2,2,2,2,2,2,10000,2,1,1,2,1,1,4,1,1,1,1,0,1,2,1,4,2,,,,2,2,2,1,1,1,3,3,2,3,2,2,1,2,3,3,5,3,4,2,1,1,,2,2,2,2,8,2,2
10468580,2023,2,2,2,2,1,3,3,3,1,1,2,2,2,1,2,2,2,,2,2,3,2,2,2,10000,10000,9,2,99,2,2,3,2,2,2,4,6,1,1,2,1,1,1,1,1,1,3,2,2,3,3,5,4,4,1,2,3,1,4,4,1,1,5,3,5,5,5,5,5,2,1,3,3,1,2,2,1,10000,2,1,1,1,1,4,4,4,4,2,1,0,2,1,1,5,2,,,,1,1,1,2,2,1,2,2,2,2,2,2,1,2,1,3,1,3,4,1,1,2,,2,2,2,4,8,1,3
10468630,2023,2,3,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,,1,1,3,1,1,1,70000,70000,9,,2,1,2,1,99,2,3,5,5,,,2,2,1,2,1,2,1,5,2,1,6,4,5,5,4,3,1,2,2,2,2,2,2,2,3,2,4,5,4,4,2,1,2,1,2,2,2,2,1000,2,3,3,4,1,1,1,4,2,4,6,,,,,,2,,,,1,1,1,1,1,1,4,1,4,4,1,2,1,2,4,3,5,3,4,2,1,2,,5,2,2,2,4,1,0
10468640,2023,1,2,2,3,1,1,3,1,1,2,1,1,3,1,2,2,2,,1,2,3,2,2,2,1200,1000,9,2,2,2,99,1,99,99,99,3,6,1,1,2,1,1,2,1,1,1,3,3,2,5,3,5,4,5,5,3,3,2,3,3,1,2,3,5,5,5,5,5,5,2,1,2,2,2,2,2,2,1000,2,2,2,3,1,1,1,4,4,3,1,1,2,3,2,4,2,,,,2,2,2,1,99,1,3,3,3,3,3,2,1,2,2,3,1,3,2,2,1,3,2,3,2,2,2,5,1,2
10468700,2023,2,4,3,1,1,2,2,1,2,1,2,1,1,1,4,4,2,,1,2,1,2,4,3,1300,1000,9,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,4,1,2,1,5,1,1,2,1,3,2,1,2,2,1,1000,1,3,1,1,2,1,3,2,1,1,6,,,,,,1,1,1,2,2,2,2,1,1,1,1,1,2,1,5,2,2,2,2,3,4,3,2,2,1,2,,3,2,1,2,1,2,1
10468750,2023,2,3,3,1,1,1,1,1,1,1,1,2,1,1,2,1,2,,2,1,2,3,1,2,100000,100000,3,,3,2,2,2,2,2,2,5,5,,,3,2,2,3,2,2,2,4,,,6,4,4,4,4,3,4,3,4,3,4,4,4,4,4,3,4,4,3,4,2,2,1,3,2,1,1,2,100000,,3,4,5,,1,1,3,4,5,6,,,,,,2,,,,2,1,2,2,2,2,3,3,3,3,6,2,4,2,3,3,1,3,2,2,2,3,1,2,1,,3,4,1,0
10468790,2023,2,3,3,3,3,2,1,1,1,2,2,1,1,2,1,2,2,,3,2,3,1,1,2,1200,1000,9,2,2,2,2,2,2,2,2,5,6,,,2,2,1,2,1,1,1,3,1,2,6,4,4,4,4,4,4,2,3,4,3,2,3,5,5,5,4,5,4,5,3,2,3,3,2,2,2,2,1000,2,3,3,3,2,1,1,3,3,3,1,0,2,4,2,8,2,,,,1,1,1,2,1,1,2,1,2,3,6,2,4,2,1,3,1,3,1,2,2,3,1,2,3,3,2,2,1,0
10468860,2023,2,2,2,1,1,1,3,1,1,2,1,1,2,1,3,2,1,3,1,2,2,2,2,2,1100,1000,9,1,2,2,2,2,2,2,2,3,4,1,1,1,1,1,1,1,2,1,3,3,1,1,2,4,5,3,1,1,1,1,1,1,1,1,1,1,5,3,5,3,5,2,1,2,2,2,99,1,2,1000,1,2,2,2,1,1,4,1,1,1,6,,,,,,2,,,,2,2,2,1,1,1,2,2,2,2,4,2,1,2,2,3,1,3,4,1,1,4,2,4,1,,1,5,2,0
10468870,2023,2,2,2,2,1,2,1,3,2,1,2,2,3,2,2,4,2,,77,3,1,1,1,1,1200,1000,9,1,2,2,2,2,2,2,2,5,6,,,1,1,1,1,1,1,1,1,1,1,2,5,5,4,4,4,3,4,3,3,3,3,1,5,2,5,5,5,4,5,2,2,2,2,2,2,2,1,1000,2,3,2,4,1,1,4,4,4,2,5,,,,,,2,,,,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,3,5,3,4,1,1,1,,1,1,,6,1,1,2
10468880,2023,2,3,3,3,1,2,1,1,99,2,2,1,2,99,2,2,1,3,1,2,5,2,2,2,100000,100000,2,,4,4,2,2,2,2,2,5,6,,,4,2,2,99,2,2,2,5,,,6,4,5,5,5,4,4,3,3,5,3,3,4,3,5,4,5,5,5,5,2,2,2,3,1,2,2,2,1000,2,3,3,5,,1,1,4,2,4,1,1,4,4,2,3,2,,,,2,1,1,2,1,1,4,4,2,4,2,2,1,2,3,3,5,3,2,2,1,4,2,4,2,2,1,99,1,2
10468930,2024,2,3,2,3,3,2,3,3,1,1,1,1,3,2,4,2,2,,2,2,2,2,2,2,10000,10000,9,2,2,2,2,3,2,2,1,5,5,,,2,2,1,2,1,1,1,2,2,2,2,2,4,4,4,4,3,2,2,3,3,3,3,5,5,5,4,5,5,4,2,2,2,2,2,2,2,2,10000,2,2,2,5,,1,1,4,4,3,1,0,2,4,2,4,2,,,,2,2,2,1,1,1,2,2,2,2,2,2,3,2,3,3,1,1,2,2,1,1,,2,3,3,1,3,1,1
10469000,2023,2,3,4,2,3,2,3,3,1,1,2,2,2,1,2,3,1,3,77,1,2,1,2,3,1200,1000,9,2,2,2,2,99,2,2,2,6,6,,,2,2,1,2,1,2,1,3,4,4,6,5,5,5,5,4,5,2,4,4,5,3,3,5,5,5,5,5,5,5,2,2,3,3,1,2,2,2,1000,2,3,3,2,1,1,3,4,4,3,5,,,,,,2,,,,1,1,1,2,1,1,3,2,2,3,2,2,1,2,1,3,2,3,4,2,1,3,2,3,1,,5,1,2,0
10469040,2023,1,3,3,2,1,3,3,3,1,1,1,2,1,2,1,2,2,,77,3,3,3,2,3,100000,100000,3,,3,3,2,2,2,2,2,6,6,,,3,2,1,2,1,1,1,3,3,3,6,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,3,3,2,2,2,2,1000,1,2,1,4,1,1,1,4,4,4,4,,,,,,2,,,,1,2,2,2,1,1,2,2,3,3,4,2,1,2,1,3,1,3,4,1,2,3,1,4,2,2,1,1,1,3
10469070,2023,3,3,4,1,1,1,1,1,1,2,1,1,1,2,2,1,1,3,1,2,1,1,1,1,1100,1000,9,1,1,1,2,2,2,2,2,2,4,6,6,1,1,1,1,1,2,1,1,2,1,1,2,3,1,1,4,2,2,2,2,2,1,1,1,1,1,2,5,1,2,2,1,2,3,2,2,2,2,1000,1,2,3,2,1,1,2,2,1,1,6,,,,,,2,,,,2,2,1,1,1,1,3,3,3,3,3,2,1,2,4,3,1,3,4,2,1,3,2,4,1,,2,3,2,0
10469100,2024,99,2,1,2,2,2,1,1,2,1,1,1,2,1,4,4,1,1,3,3,1,1,1,1,1100,1000,9,1,99,99,99,99,99,99,99,1,1,99,99,1,2,1,1,99,99,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,3,2,2,1,5,99,2,2,1,3,2,2,2,2,99,1000,2,1,1,2,1,1,4,1,99,1,99,,,,,,2,,,,99,99,99,1,1,1,3,2,2,2,2,2,9,2,3,3,5,1,4,2,1,1,,1,1,,2,2,2,2
10469110,2023,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,,2,2,3,4,1,3,100000,100000,3,,3,1,2,2,2,2,2,4,5,1,1,4,2,1,1,2,2,1,5,99,1,6,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,2,1,2,20000,2,1,1,1,1,1,4,3,1,1,6,,,,,,1,2,2,2,2,1,1,1,2,2,2,2,3,4,5,2,1,2,2,3,1,3,3,2,1,4,1,3,3,1,1,8,2,2
10469190,2024,2,1,2,3,3,2,3,3,1,2,2,1,2,1,1,2,2,,1,1,5,2,2,3,100000,100000,3,,4,4,99,1,99,99,99,6,6,,,4,2,2,3,2,2,2,5,,,7,5,5,99,5,5,5,3,2,5,4,1,2,5,5,5,5,5,5,5,2,2,3,1,1,1,1,2,10000,2,3,1,2,1,3,2,2,4,3,2,0,4,5,1,,2,,,,1,1,1,2,2,1,4,4,4,4,5,2,1,2,4,3,1,3,1,2,1,4,1,2,2,2,2,8,1,99
10469210,2024,2,3,2,1,1,2,2,1,1,2,1,1,1,2,2,1,2,,1,3,1,1,1,1,40001,40001,9,2,2,2,2,2,2,2,2,1,6,1,1,1,1,1,1,2,2,2,1,1,1,3,2,1,1,1,1,4,1,1,4,4,1,1,4,2,5,4,5,2,2,2,2,3,2,1,2,1,2,40001,2,2,1,1,6,1,1,3,1,1,6,,,,,,2,,,,2,1,1,2,1,2,3,3,3,3,4,1,1,2,1,3,1,3,3,2,2,4,2,4,1,,1,2,2,0
10469330,2023,3,3,4,2,3,1,3,3,1,2,1,2,2,1,2,1,2,,2,1,3,1,1,2,100000,100000,3,,4,3,2,2,2,2,2,6,6,,,4,2,2,4,2,1,1,5,,,7,5,5,5,5,5,5,2,4,4,4,1,4,4,1,4,4,5,5,5,2,2,2,3,1,2,2,2,100000,,4,4,6,,1,1,4,4,4,2,0,4,5,2,,2,,,,1,1,1,2,2,1,3,3,3,3,4,2,4,2,1,3,1,3,1,2,1,1,,3,2,2,3,7,2,0
10469380,2023,2,2,2,2,1,3,3,2,99,2,1,2,2,1,3,99,2,,1,2,2,1,2,2,10000,10000,9,1,2,2,99,3,99,99,99,2,6,1,1,2,2,1,1,1,1,1,3,1,1,3,2,4,4,4,3,2,5,1,1,1,1,4,2,2,4,4,5,4,5,2,1,3,2,99,2,2,1,10000,1,1,1,2,1,3,4,3,1,2,1,0,2,4,1,7,2,,,,2,2,2,1,99,1,1,1,99,2,3,2,1,2,3,3,1,1,1,2,1,1,,2,2,2,1,6,2,2
10469520,2023,2,3,3,2,1,2,3,3,2,1,1,2,3,1,3,3,1,3,3,2,1,1,1,1,1200,1000,9,2,2,2,2,2,2,2,2,2,4,1,1,1,1,1,1,1,1,1,2,1,1,3,2,4,3,4,4,3,3,3,4,4,1,4,3,4,4,2,5,5,5,2,2,2,2,1,2,2,2,100000,,2,3,4,1,1,1,1,1,2,1,0,1,3,1,5,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,3,5,3,4,2,1,3,1,2,3,3,3,5,1,1
10469580,2023,2,3,1,2,2,2,1,1,2,1,1,2,2,1,3,4,1,3,2,3,1,2,2,2,1100,1000,9,1,1,1,2,2,2,2,2,2,4,6,6,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,2,2,1,5,1,3,2,1,3,2,2,2,2,2,1000,1,1,1,2,1,1,4,1,1,1,1,0,1,2,1,4,2,,,,1,2,2,1,1,1,1,1,1,2,2,2,1,2,3,3,5,3,1,2,1,1,,2,2,2,2,8,2,2
10469600,2023,3,4,3,1,1,1,3,3,1,1,2,1,2,1,1,2,2,,2,1,4,2,2,1,70000,70000,9,,2,2,99,99,99,99,3,4,3,3,3,1,2,1,2,2,2,1,5,5,5,3,2,4,2,4,4,4,2,4,3,2,2,2,4,2,5,4,5,3,5,2,1,2,2,1,1,2,2,70000,,4,3,4,3,1,1,1,2,3,1,1,3,4,3,1,1,1,2,1,2,2,1,1,1,1,2,2,3,3,5,2,3,2,3,3,1,3,3,2,2,4,2,3,3,3,3,8,1,1
10469700,2023,1,1,2,2,1,3,3,3,1,2,1,2,2,1,2,2,1,3,99,2,2,1,1,2,40002,40002,9,2,4,1,2,2,2,2,2,2,6,1,1,1,1,1,1,2,2,1,5,1,1,2,5,5,5,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,99,99,1,2,2,2,2,10000,2,4,1,4,4,1,1,4,1,2,2,1,3,3,2,,2,,,,1,1,1,2,1,1,2,2,2,4,5,1,4,2,1,3,3,2,1,2,1,4,1,3,2,2,2,5,2,0
10469770,2023,2,3,2,1,1,1,1,1,1,2,2,1,3,2,1,1,2,,1,1,5,1,1,1,100000,100000,3,,3,3,2,2,2,2,2,5,6,,,3,2,1,3,1,1,1,4,4,4,7,5,5,5,5,5,4,3,3,4,4,2,4,5,5,5,5,5,5,5,2,1,2,3,1,1,2,2,10000,2,3,2,4,1,1,3,2,2,5,1,0,4,5,1,7,1,2,2,2,1,1,1,2,1,1,3,3,2,4,5,2,1,2,4,3,1,3,2,2,1,2,,4,3,2,1,8,2,2
10469820,2023,2,3,3,3,2,2,2,1,2,2,2,1,3,2,3,4,1,3,77,2,3,2,2,2,1100,1000,9,1,2,2,2,2,2,2,2,5,5,,,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,3,1,1,1,1,1,1,1,2,2,2,2,4,2,2,1,1,2,1,2,2,2,2,100000,,2,2,5,,1,2,3,1,2,1,0,1,1,1,6,1,1,1,2,1,1,2,1,1,1,1,1,1,1,4,2,3,2,2,1,2,1,1,2,2,4,1,2,3,2,1,4,2,4
10469830,2023,2,2,3,1,1,1,1,1,1,2,2,1,1,1,2,1,2,,1,1,4,1,2,1,90002,90002,9,,4,1,2,2,2,2,2,6,6,,,4,2,1,2,2,2,1,5,5,5,7,5,5,5,5,5,1,1,1,2,2,1,1,3,5,5,1,5,3,2,2,2,2,3,1,2,2,2,60000,,2,1,2,6,1,1,2,1,3,6,,,,,,2,,,,1,2,1,2,1,1,4,4,4,4,6,2,1,2,4,2,1,1,1,2,2,3,2,4,1,,1,6,3,0
10469930,2023,2,3,3,3,1,2,1,1,1,2,1,2,2,1,2,1,2,,2,2,2,1,4,3,1100,1000,9,1,1,1,2,2,2,2,2,4,6,6,6,1,2,1,1,1,1,99,1,1,1,1,2,2,4,1,4,1,1,1,4,2,1,1,3,2,4,1,5,4,4,3,1,3,3,2,2,2,2,1000,1,2,3,2,2,2,3,2,2,1,1,0,2,3,99,99,1,1,1,1,1,1,1,1,1,1,2,2,2,1,7,2,1,2,1,1,2,3,1,1,1,2,,1,3,2,1,3,2,2
10470130,2023,2,2,2,3,1,3,3,3,1,2,2,1,2,1,1,2,2,,1,1,3,2,2,2,10000,10000,9,2,3,2,2,3,2,2,2,5,6,,,2,2,1,2,2,2,2,4,2,2,4,5,5,5,5,5,4,4,1,5,1,4,4,5,5,2,5,5,5,5,3,2,2,3,1,2,1,2,10000,2,1,1,2,6,2,1,2,2,3,1,0,2,5,1,6,1,2,2,2,1,1,2,2,1,1,2,3,2,2,4,1,1,2,3,3,1,1,2,2,1,3,2,3,3,2,1,8,2,2
10470240,2023,2,2,2,99,1,2,3,1,2,1,1,1,2,1,3,3,2,,3,2,2,2,2,5,1100,1000,9,2,2,2,99,1,99,99,99,3,4,1,1,1,1,1,1,1,1,1,3,3,3,1,3,4,4,4,3,99,1,1,4,3,1,1,5,5,5,5,5,5,5,2,1,3,3,99,2,2,2,1000,99,2,2,2,1,2,4,4,4,1,3,,,,,,2,,,,2,2,2,1,1,2,2,2,2,2,1,2,1,2,3,3,5,3,99,2,2,1,,1,1,,1,99,1,0
